dist,payoff,exact,q_mean,abs_err,pct_err,N,M,tau,noise_std,length_scale,shots,time_s
weibull,deductible_with_limit,0.9234985804117545,0.9310678209769496,0.0075692405651951455,0.8196266595039372,32,6,8,0.001,0.5,65536,4.821582800002943
weibull,stop_loss,0.9256128274064236,0.9322060868403343,0.006593259433910759,0.7123128849008217,32,6,8,0.001,0.5,65536,4.854232300000149
pareto,ordinary_deductible,0.486,0.6912135541968438,0.20521355419684384,42.22501115161396,32,6,4,0.001,3.0,32768,0.75501660000009
pareto,franchise_deductible,1.485,2.989320544615874,1.5043205446158738,101.3010467754797,32,6,4,0.001,3.0,32768,0.7393435999983922
pareto,policy_limit,1.4750000000538668,3.149346636064976,1.674346636011109,113.51502616609912,32,6,4,0.001,3.0,32768,0.7275948999995308
pareto,deductible_with_limit,0.4811111111370867,0.6870429941931674,0.20593188305608068,42.80339370449562,32,6,4,0.001,3.0,32768,0.7220799000024272
pareto,stop_loss,0.486,0.6912135541968438,0.20521355419684384,42.22501115161396,32,6,4,0.001,3.0,32768,0.7284365999985312
lognormal,ordinary_deductible,0.8579739047504147,0.8837646633901722,0.02579075863975755,3.0060073502188978,32,6,4,0.001,3.0,32768,0.7094476999991457
lognormal,franchise_deductible,1.3569725786927767,1.4957183730620702,0.13874579436929357,10.22465719262748,32,6,4,0.001,3.0,32768,0.7044681000006676
lognormal,policy_limit,1.4655262805158773,1.6108275191459245,0.14530123863004718,9.914611601430986,32,6,4,0.001,3.0,32768,0.7166819000012765
lognormal,deductible_with_limit,0.7484181837430338,0.7636097334415276,0.01519154969849379,2.029821031674685,32,6,4,0.001,3.0,32768,0.7011682000011206
lognormal,stop_loss,0.8579739047504147,0.8837646633901722,0.02579075863975755,3.0060073502188978,32,6,4,0.001,3.0,32768,0.7145628999969631
gamma,ordinary_deductible,1.0943071914960318,1.422256574221888,0.32794938272585616,29.968676553931374,32,6,4,0.001,3.0,32768,0.7266596999979811
gamma,franchise_deductible,1.829066071877044,2.3812634445099383,0.5521973726328944,30.19012714320442,32,6,4,0.001,3.0,32768,0.7072394999995595
gamma,policy_limit,1.9478343710072936,2.473431686924061,0.5255973159167673,26.98367601168073,32,6,4,0.001,3.0,32768,0.7159566000009363
gamma,deductible_with_limit,1.0788083093197212,1.4135821421235168,0.3347738328037957,31.031818156359826,32,6,4,0.001,3.0,32768,0.714780400001473
gamma,stop_loss,1.0943071914960318,1.422256574221888,0.32794938272585616,29.968676553931374,32,6,4,0.001,3.0,32768,0.7174976999995124
weibull,ordinary_deductible,0.9256128274064236,1.176952164136284,0.2513393367298603,27.15383033682837,32,6,4,0.001,3.0,32768,0.7215844000020297
weibull,franchise_deductible,1.6268013317246828,1.9896850865743148,0.362883754849632,22.306580881939297,32,6,4,0.001,3.0,32768,0.7166660000002594
weibull,policy_limit,1.7853605191923019,2.0620666081016106,0.2767060889093087,15.498611397237053,32,6,4,0.001,3.0,32768,0.7186741000004986
weibull,deductible_with_limit,0.9234985804117545,1.174032053502339,0.2505334730905845,27.128733969345216,32,6,4,0.001,3.0,32768,0.7712518000007549
weibull,stop_loss,0.9256128274064236,1.176952164136284,0.2513393367298603,27.15383033682837,32,6,4,0.001,3.0,32768,0.7199686999992991
pareto,ordinary_deductible,0.486,0.6855786610919783,0.1995786610919783,41.065568125921466,32,6,4,0.001,3.0,65536,0.839059100002487
pareto,franchise_deductible,1.485,2.91692959125623,1.4319295912562298,96.4262351014296,32,6,4,0.001,3.0,65536,0.8477886000000581
pareto,policy_limit,1.4750000000538668,3.0454108387882983,1.5704108387344315,106.46853143573426,32,6,4,0.001,3.0,65536,0.8306865999984439
pareto,deductible_with_limit,0.4811111111370867,0.681553584231153,0.20044247309406626,41.66240780021242,32,6,4,0.001,3.0,65536,0.8254978000004485
pareto,stop_loss,0.486,0.6855786610919783,0.1995786610919783,41.065568125921466,32,6,4,0.001,3.0,65536,0.8441246000002138
lognormal,ordinary_deductible,0.8579739047504147,0.8589561037543563,0.0009821990039415862,0.11447889015078014,32,6,4,0.001,3.0,65536,0.8168177000006835
lognormal,franchise_deductible,1.3569725786927767,1.430192410758459,0.07321983206568228,5.395822525479309,32,6,4,0.001,3.0,65536,0.8358654000003298
lognormal,policy_limit,1.4655262805158773,1.6212008334366526,0.15567455292077526,10.622433387272764,32,6,4,0.001,3.0,65536,0.8258046000009927
lognormal,deductible_with_limit,0.7484181837430338,0.7350545795439242,0.013363604199109647,1.7855798388375321,32,6,4,0.001,3.0,65536,0.8130641000025207
lognormal,stop_loss,0.8579739047504147,0.8589561037543563,0.0009821990039415862,0.11447889015078014,32,6,4,0.001,3.0,65536,0.8168427999989945
gamma,ordinary_deductible,1.0943071914960318,1.4197869500263298,0.325479758530298,29.74299731004539,32,6,4,0.001,3.0,65536,0.8267487999983132
gamma,franchise_deductible,1.829066071877044,2.3852141097019914,0.5561480378249475,30.40612071789245,32,6,4,0.001,3.0,65536,0.8227637000018149
gamma,policy_limit,1.9478343710072936,2.475649016988538,0.5278146459812443,27.09751166924387,32,6,4,0.001,3.0,65536,0.8348043000005418
gamma,deductible_with_limit,1.0788083093197212,1.4079090677440296,0.3291007584243084,30.505953243151602,32,6,4,0.001,3.0,65536,0.8261779000022216
gamma,stop_loss,1.0943071914960318,1.4197869500263298,0.325479758530298,29.74299731004539,32,6,4,0.001,3.0,65536,0.8342974999977741
weibull,ordinary_deductible,0.9256128274064236,1.1814861418001321,0.25587331439370853,27.643665560541997,32,6,4,0.001,3.0,65536,0.8328250000013213
weibull,franchise_deductible,1.6268013317246828,1.991770346053694,0.3649690143290112,22.434762451422554,32,6,4,0.001,3.0,65536,0.8133825000004435
weibull,policy_limit,1.7853605191923019,2.056016630356849,0.27065611116454713,15.159745511063061,32,6,4,0.001,3.0,65536,0.8285545999970054
weibull,deductible_with_limit,0.9234985804117545,1.1794198754261915,0.25592129501443706,27.712148176809436,32,6,4,0.001,3.0,65536,0.8210609999987355
weibull,stop_loss,0.9256128274064236,1.1814861418001321,0.25587331439370853,27.643665560541997,32,6,4,0.001,3.0,65536,0.833783999998559
pareto,ordinary_deductible,0.486,0.7122721523354104,0.22627215233541043,46.55805603609268,32,6,5,0.001,3.0,32768,0.8692006999990554
pareto,franchise_deductible,1.485,2.863557498400652,1.378557498400652,92.83215477445466,32,6,5,0.001,3.0,32768,0.8675395999998727
pareto,policy_limit,1.4750000000538668,2.9985599419129407,1.523559941859074,103.29219944430059,32,6,5,0.001,3.0,32768,0.907174700001633
pareto,deductible_with_limit,0.4811111111370867,0.7052080941606303,0.22409698302354364,46.579049586674365,32,6,5,0.001,3.0,32768,0.8515779000008479
pareto,stop_loss,0.486,0.7122721523354104,0.22627215233541043,46.55805603609268,32,6,5,0.001,3.0,32768,0.8579547999979695
lognormal,ordinary_deductible,0.8579739047504147,0.8760933984036106,0.018119493653195873,2.111893328325277,32,6,5,0.001,3.0,32768,0.8409352000016952
lognormal,franchise_deductible,1.3569725786927767,1.4443241662406283,0.08735158754785166,6.437240436501729,32,6,5,0.001,3.0,32768,0.8430499999994936
lognormal,policy_limit,1.4655262805158773,1.642352219044314,0.17682593852843675,12.06569550333772,32,6,5,0.001,3.0,32768,0.8545002999999269
lognormal,deductible_with_limit,0.7484181837430338,0.7517872785455204,0.003369094802486594,0.450162071909701,32,6,5,0.001,3.0,32768,0.8487551999969583
lognormal,stop_loss,0.8579739047504147,0.8760933984036106,0.018119493653195873,2.111893328325277,32,6,5,0.001,3.0,32768,0.8404428999965603
gamma,ordinary_deductible,1.0943071914960318,1.3253221656041412,0.23101497410810934,21.11061463392997,32,6,5,0.001,3.0,32768,0.8495743999992555
gamma,franchise_deductible,1.829066071877044,2.372066343444172,0.543000271567128,29.687296698357347,32,6,5,0.001,3.0,32768,0.8405642999969132
gamma,policy_limit,1.9478343710072936,2.588559014065501,0.6407246430582072,32.89420561599732,32,6,5,0.001,3.0,32768,0.8632788000031724
gamma,deductible_with_limit,1.0788083093197212,1.3116835762136092,0.23287526689388804,21.586343457137012,32,6,5,0.001,3.0,32768,0.8544239999973797
gamma,stop_loss,1.0943071914960318,1.3253221656041412,0.23101497410810934,21.11061463392997,32,6,5,0.001,3.0,32768,0.8542082999992999
weibull,ordinary_deductible,0.9256128274064236,1.2066060861431225,0.2809932587366989,30.357537235524795,32,6,5,0.001,3.0,32768,0.8620041000031051
weibull,franchise_deductible,1.6268013317246828,2.1203442637689793,0.49354293204429656,30.338242440523338,32,6,5,0.001,3.0,32768,0.8439254000004439
weibull,policy_limit,1.7853605191923019,2.2029285833583123,0.41756806416601044,23.388445060660267,32,6,5,0.001,3.0,32768,0.8534519000022556
weibull,deductible_with_limit,0.9234985804117545,1.2068217627974662,0.28332318238571175,30.67933057995479,32,6,5,0.001,3.0,32768,0.8539095999985875
weibull,stop_loss,0.9256128274064236,1.2066060861431225,0.2809932587366989,30.357537235524795,32,6,5,0.001,3.0,32768,0.8574824999996054
pareto,ordinary_deductible,0.486,0.7035270666378122,0.21752706663781218,44.75865568679263,32,6,5,0.001,3.0,65536,0.9800773999995727
pareto,franchise_deductible,1.485,2.791568622742535,1.306568622742535,87.98441903990134,32,6,5,0.001,3.0,65536,0.9736589999993157
pareto,policy_limit,1.4750000000538668,2.944808547307587,1.4698085472537201,99.648037098308,32,6,5,0.001,3.0,65536,0.9676983999997901
pareto,deductible_with_limit,0.4811111111370867,0.6969168489321492,0.2158057377950625,44.85569607507387,32,6,5,0.001,3.0,65536,0.9774789000002784
pareto,stop_loss,0.486,0.7035270666378122,0.21752706663781218,44.75865568679263,32,6,5,0.001,3.0,65536,0.9720243000010669
lognormal,ordinary_deductible,0.8579739047504147,0.8517405589761301,0.006233345774284582,0.7265192728790355,32,6,5,0.001,3.0,65536,0.9753754000012123
lognormal,franchise_deductible,1.3569725786927767,1.4161494648457906,0.059176886153013974,4.3609492986233604,32,6,5,0.001,3.0,65536,0.9521757999973488
lognormal,policy_limit,1.4655262805158773,1.6360516350837861,0.17052535456790885,11.635775955370962,32,6,5,0.001,3.0,65536,0.9652332000005117
lognormal,deductible_with_limit,0.7484181837430338,0.7345082967402403,0.013909887002793497,1.8585714918398346,32,6,5,0.001,3.0,65536,1.0003331000007165
lognormal,stop_loss,0.8579739047504147,0.8517405589761301,0.006233345774284582,0.7265192728790355,32,6,5,0.001,3.0,65536,0.9573028999984672
gamma,ordinary_deductible,1.0943071914960318,1.319485945700248,0.22517875420421607,20.577289078798184,32,6,5,0.001,3.0,65536,0.9631899999985762
gamma,franchise_deductible,1.829066071877044,2.3287196152114276,0.4996535433343836,27.317413570611134,32,6,5,0.001,3.0,65536,0.9658280000003288
gamma,policy_limit,1.9478343710072936,2.5309190360195077,0.5830846650122141,29.93502289985162,32,6,5,0.001,3.0,65536,0.9653659999967203
gamma,deductible_with_limit,1.0788083093197212,1.3035230257775419,0.2247147164578207,20.829902264983676,32,6,5,0.001,3.0,65536,0.9622329999983776
gamma,stop_loss,1.0943071914960318,1.319485945700248,0.22517875420421607,20.577289078798184,32,6,5,0.001,3.0,65536,0.9623775000000023
weibull,ordinary_deductible,0.9256128274064236,1.2003307304382655,0.27471790303184196,29.679569567073123,32,6,5,0.001,3.0,65536,0.9919473999980255
weibull,franchise_deductible,1.6268013317246828,2.0944577078295135,0.4676563761048307,28.74698753836379,32,6,5,0.001,3.0,65536,0.9799703000026057
weibull,policy_limit,1.7853605191923019,2.175837979903696,0.3904774607113941,21.87107066129402,32,6,5,0.001,3.0,65536,0.9762427999994543
weibull,deductible_with_limit,0.9234985804117545,1.199583148577232,0.27608456816547744,29.89550542052608,32,6,5,0.001,3.0,65536,0.9551208999982919
weibull,stop_loss,0.9256128274064236,1.2003307304382655,0.27471790303184196,29.679569567073123,32,6,5,0.001,3.0,65536,0.9655610000008892
pareto,ordinary_deductible,0.486,0.6332644888916872,0.1472644888916872,30.301335162898603,32,6,6,0.001,3.0,32768,1.1201843999988341
pareto,franchise_deductible,1.485,2.4458996591229325,0.9608996591229324,64.70704775238602,32,6,6,0.001,3.0,32768,1.1191266999994696
pareto,policy_limit,1.4750000000538668,2.5659217966876784,1.0909217966338116,73.9607997690828,32,6,6,0.001,3.0,32768,1.114386099998228
pareto,deductible_with_limit,0.4811111111370867,0.6275067856972906,0.14639567456020386,30.428662147129295,32,6,6,0.001,3.0,32768,1.1197921999992104
pareto,stop_loss,0.486,0.6332644888916872,0.1472644888916872,30.301335162898603,32,6,6,0.001,3.0,32768,1.1129584000009345
lognormal,ordinary_deductible,0.8579739047504147,0.8387457138196197,0.019228190930794975,2.241116055433932,32,6,6,0.001,3.0,32768,1.0979872000025352
lognormal,franchise_deductible,1.3569725786927767,1.4017244451598527,0.044751866467076074,3.297919734692594,32,6,6,0.001,3.0,32768,1.0951601999986451
lognormal,policy_limit,1.4655262805158773,1.7542211482647945,0.28869486774891717,19.699057709650504,32,6,6,0.001,3.0,32768,1.103839200000948
lognormal,deductible_with_limit,0.7484181837430338,0.72825364947001,0.020164534273023782,2.6942870591646644,32,6,6,0.001,3.0,32768,1.0914575999995577
lognormal,stop_loss,0.8579739047504147,0.8387457138196197,0.019228190930794975,2.241116055433932,32,6,6,0.001,3.0,32768,1.102223400001094
gamma,ordinary_deductible,1.0943071914960318,1.1182749941269654,0.023967802630933566,2.1902261830306613,32,6,6,0.001,3.0,32768,1.1095117000004393
gamma,franchise_deductible,1.829066071877044,1.9497492254329933,0.12068315355594939,6.59807512760327,32,6,6,0.001,3.0,32768,1.1649111000006087
gamma,policy_limit,1.9478343710072936,2.1312847677724167,0.1834503967651231,9.418172278696082,32,6,6,0.001,3.0,32768,1.1147710000004736
gamma,deductible_with_limit,1.0788083093197212,1.1000944039096598,0.021286094589938687,1.9731118499969054,32,6,6,0.001,3.0,32768,1.103711800002202
gamma,stop_loss,1.0943071914960318,1.1182749941269654,0.023967802630933566,2.1902261830306613,32,6,6,0.001,3.0,32768,1.120037799999409
weibull,ordinary_deductible,0.9256128274064236,1.2297595726593031,0.30414674525287955,32.85895962625126,32,6,6,0.001,3.0,32768,1.1081193999998504
weibull,franchise_deductible,1.6268013317246828,2.188482138228225,0.5616808065035421,34.52669945309586,32,6,6,0.001,3.0,32768,1.1169401000006474
weibull,policy_limit,1.7853605191923019,2.326300980339982,0.54094046114768,30.29866827078723,32,6,6,0.001,3.0,32768,1.101714100001118
weibull,deductible_with_limit,0.9234985804117545,1.2283457840151308,0.30484720360337636,33.01003489008679,32,6,6,0.001,3.0,32768,1.1101225999991584
weibull,stop_loss,0.9256128274064236,1.2297595726593031,0.30414674525287955,32.85895962625126,32,6,6,0.001,3.0,32768,1.10460410000087
pareto,ordinary_deductible,0.486,0.614551701461961,0.12855170146196104,26.450967379004332,32,6,6,0.001,3.0,65536,1.266552799999772
pareto,franchise_deductible,1.485,2.292702651124896,0.8077026511248959,54.39075091750141,32,6,6,0.001,3.0,65536,1.2269990000022517
pareto,policy_limit,1.4750000000538668,2.3966881925583143,0.9216881925044476,62.48733508276526,32,6,6,0.001,3.0,65536,1.2248012000018207
pareto,deductible_with_limit,0.4811111111370867,0.6090943764624435,0.12798326532535675,26.601602491132137,32,6,6,0.001,3.0,65536,1.2310563000028196
pareto,stop_loss,0.486,0.614551701461961,0.12855170146196104,26.450967379004332,32,6,6,0.001,3.0,65536,1.2383058999985224
lognormal,ordinary_deductible,0.8579739047504147,0.8283587699952281,0.029615134755186623,3.451752389112777,32,6,6,0.001,3.0,65536,1.2211898999994446
lognormal,franchise_deductible,1.3569725786927767,1.3661476825923438,0.009175103899567105,0.6761451221369434,32,6,6,0.001,3.0,65536,1.2066372999979649
lognormal,policy_limit,1.4655262805158773,1.7325733128181227,0.26704703230224536,18.221920401744185,32,6,6,0.001,3.0,65536,1.2166218999991543
lognormal,deductible_with_limit,0.7484181837430338,0.7146776826356823,0.033740501107351495,4.508241761124307,32,6,6,0.001,3.0,65536,1.200187200000073
lognormal,stop_loss,0.8579739047504147,0.8283587699952281,0.029615134755186623,3.451752389112777,32,6,6,0.001,3.0,65536,1.2084754000024986
gamma,ordinary_deductible,1.0943071914960318,1.1087378121880394,0.014430620692007512,1.318699246806498,32,6,6,0.001,3.0,65536,1.2223795999998401
gamma,franchise_deductible,1.829066071877044,1.9119308137327844,0.08286474185574044,4.530440049697171,32,6,6,0.001,3.0,65536,1.2689840999992157
gamma,policy_limit,1.9478343710072936,2.0543640373046346,0.10652966629734095,5.469133715011442,32,6,6,0.001,3.0,65536,1.2241637999977684
gamma,deductible_with_limit,1.0788083093197212,1.0946052331240819,0.015796923804360707,1.4642938572026747,32,6,6,0.001,3.0,65536,1.2066081999982998
gamma,stop_loss,1.0943071914960318,1.1087378121880394,0.014430620692007512,1.318699246806498,32,6,6,0.001,3.0,65536,1.2201989999994112
weibull,ordinary_deductible,0.9256128274064236,1.2169740392283026,0.291361211821879,31.477654932492243,32,6,6,0.001,3.0,65536,1.2255129000004672
weibull,franchise_deductible,1.6268013317246828,2.1595956580796565,0.5327943263549737,32.751038246945754,32,6,6,0.001,3.0,65536,1.205803199998627
weibull,policy_limit,1.7853605191923019,2.299216360430701,0.5138558412383993,28.781629016355083,32,6,6,0.001,3.0,65536,1.2150295999999798
weibull,deductible_with_limit,0.9234985804117545,1.2143902734088854,0.2908916929971309,31.498878197239122,32,6,6,0.001,3.0,65536,1.209498700001859
weibull,stop_loss,0.9256128274064236,1.2169740392283026,0.291361211821879,31.477654932492243,32,6,6,0.001,3.0,65536,1.221582900001522
pareto,ordinary_deductible,0.486,0.644385148412477,0.15838514841247697,32.589536710386206,32,6,7,0.001,3.0,32768,1.9469179999978223
pareto,franchise_deductible,1.485,2.4159094551408256,0.9309094551408255,62.68750539668858,32,6,7,0.001,3.0,32768,1.946104299997387
pareto,policy_limit,1.4750000000538668,2.532189137253714,1.0571891371998472,71.67383980754161,32,6,7,0.001,3.0,32768,1.9440154999974766
pareto,deductible_with_limit,0.4811111111370867,0.6407682078260692,0.15965709668898254,33.18507783194602,32,6,7,0.001,3.0,32768,1.9330768999971042
pareto,stop_loss,0.486,0.644385148412477,0.15838514841247697,32.589536710386206,32,6,7,0.001,3.0,32768,1.9444065999996383
lognormal,ordinary_deductible,0.8579739047504147,0.8582402714900843,0.0002663667396696212,0.031046018788544336,32,6,7,0.001,3.0,32768,1.9164769000017259
lognormal,franchise_deductible,1.3569725786927767,1.3852285430947788,0.028255964402002176,2.082279689779894,32,6,7,0.001,3.0,32768,1.9256032000012056
lognormal,policy_limit,1.4655262805158773,1.6985315698289927,0.23300528931311537,15.899086383568337,32,6,7,0.001,3.0,32768,1.9289355000000796
lognormal,deductible_with_limit,0.7484181837430338,0.7447828962529683,0.0036352874900654752,0.48572944498548365,32,6,7,0.001,3.0,32768,1.9146829999990587
lognormal,stop_loss,0.8579739047504147,0.8582402714900843,0.0002663667396696212,0.031046018788544336,32,6,7,0.001,3.0,32768,1.9740129000019806
gamma,ordinary_deductible,1.0943071914960318,1.1264779733601564,0.03217078186412459,2.9398309829385094,32,6,7,0.001,3.0,32768,1.9289155000005849
gamma,franchise_deductible,1.829066071877044,1.9651092767203362,0.13604320484329224,7.437850766302854,32,6,7,0.001,3.0,32768,1.9232240000019374
gamma,policy_limit,1.9478343710072936,2.1340802883262384,0.1862459173189448,9.561691696744754,32,6,7,0.001,3.0,32768,1.9417103999985557
gamma,deductible_with_limit,1.0788083093197212,1.1113905150427392,0.032582205723018065,3.0202034449997766,32,6,7,0.001,3.0,32768,1.9199002999994264
gamma,stop_loss,1.0943071914960318,1.1264779733601564,0.03217078186412459,2.9398309829385094,32,6,7,0.001,3.0,32768,1.9238140000015846
weibull,ordinary_deductible,0.9256128274064236,1.038775345216262,0.11316251780983844,12.225685995182342,32,6,7,0.001,3.0,32768,1.9381709000008414
weibull,franchise_deductible,1.6268013317246828,1.9108621444555307,0.28406081273084793,17.46130933085085,32,6,7,0.001,3.0,32768,1.9194937000029313
weibull,policy_limit,1.7853605191923019,2.167188131288007,0.38182761209570515,21.38658315735828,32,6,7,0.001,3.0,32768,1.9226683000015328
weibull,deductible_with_limit,0.9234985804117545,1.0355170849343713,0.11201850452261686,12.12979715384856,32,6,7,0.001,3.0,32768,1.9272522000028403
weibull,stop_loss,0.9256128274064236,1.038775345216262,0.11316251780983844,12.225685995182342,32,6,7,0.001,3.0,32768,1.9375947999978962
pareto,ordinary_deductible,0.486,0.6230647509094468,0.1370647509094468,28.202623643919093,32,6,7,0.001,3.0,65536,2.0434202999967965
pareto,franchise_deductible,1.485,2.3305648276494377,0.8455648276494376,56.940392434305565,32,6,7,0.001,3.0,65536,2.043912499997532
pareto,policy_limit,1.4750000000538668,2.423811442179255,0.9488114421253884,64.32619946377885,32,6,7,0.001,3.0,65536,2.0365050000000338
pareto,deductible_with_limit,0.4811111111370867,0.621201552026018,0.1400904408889313,29.1181054949725,32,6,7,0.001,3.0,65536,2.0327101000002585
pareto,stop_loss,0.486,0.6230647509094468,0.1370647509094468,28.202623643919093,32,6,7,0.001,3.0,65536,2.0471614000016416
lognormal,ordinary_deductible,0.8579739047504147,0.8503591295667308,0.0076147751836839195,0.8875299285354213,32,6,7,0.001,3.0,65536,2.099968800001079
lognormal,franchise_deductible,1.3569725786927767,1.3742595387942544,0.01728696010147779,1.2739358460825327,32,6,7,0.001,3.0,65536,2.0302230000015697
lognormal,policy_limit,1.4655262805158773,1.6600630847980224,0.19453680428214515,13.274194183243617,32,6,7,0.001,3.0,65536,2.02904800000033
lognormal,deductible_with_limit,0.7484181837430338,0.7295669015983378,0.018851282144696002,2.5188166928836284,32,6,7,0.001,3.0,65536,2.0190561000017624
lognormal,stop_loss,0.8579739047504147,0.8503591295667308,0.0076147751836839195,0.8875299285354213,32,6,7,0.001,3.0,65536,2.027575500000239
gamma,ordinary_deductible,1.0943071914960318,1.1276961166133168,0.03338892511728497,3.051147372214454,32,6,7,0.001,3.0,65536,2.0368558000009216
gamma,franchise_deductible,1.829066071877044,1.93770614147013,0.10864006959308603,5.939647083475571,32,6,7,0.001,3.0,65536,2.020074599997315
gamma,policy_limit,1.9478343710072936,2.0906741069333123,0.14283973592601873,7.3332588259109155,32,6,7,0.001,3.0,65536,2.040742199998931
gamma,deductible_with_limit,1.0788083093197212,1.1121509081154286,0.033342598795707445,3.0906879848499447,32,6,7,0.001,3.0,65536,2.026359899999079
gamma,stop_loss,1.0943071914960318,1.1276961166133168,0.03338892511728497,3.051147372214454,32,6,7,0.001,3.0,65536,2.0452783000000636
weibull,ordinary_deductible,0.9256128274064236,1.0383544475885407,0.11274162018211709,12.180213675087048,32,6,7,0.001,3.0,65536,2.0500764999997045
weibull,franchise_deductible,1.6268013317246828,1.892480249106182,0.2656789173814993,16.33136832386503,32,6,7,0.001,3.0,65536,2.0324650000002293
weibull,policy_limit,1.7853605191923019,2.1249390051131414,0.3395784859208395,19.02016328189362,32,6,7,0.001,3.0,65536,2.0317451000009896
weibull,deductible_with_limit,0.9234985804117545,1.0350963140749911,0.11159773366323666,12.084234456914842,32,6,7,0.001,3.0,65536,2.042240499999025
weibull,stop_loss,0.9256128274064236,1.0383544475885407,0.11274162018211709,12.180213675087048,32,6,7,0.001,3.0,65536,2.032064099999843
pareto,ordinary_deductible,0.486,0.5104882108325046,0.02448821083250463,5.038726508745809,32,6,8,0.001,3.0,32768,4.8095537000008335
pareto,franchise_deductible,1.485,1.3402322299683864,0.14476777003161367,9.748671382600246,32,6,8,0.001,3.0,32768,4.82214500000191
pareto,policy_limit,1.4750000000538668,1.3384654008791053,0.13653459917476152,9.256582994561038,32,6,8,0.001,3.0,32768,4.838991600001464
pareto,deductible_with_limit,0.4811111111370867,0.5051290210220921,0.024017909885005406,4.992175264512192,32,6,8,0.001,3.0,32768,4.76880280000114
pareto,stop_loss,0.486,0.5104882108325046,0.02448821083250463,5.038726508745809,32,6,8,0.001,3.0,32768,4.767956499999855
lognormal,ordinary_deductible,0.8579739047504147,0.8435127250131583,0.014461179737256358,1.685503446805078,32,6,8,0.001,3.0,32768,4.74968330000047
lognormal,franchise_deductible,1.3569725786927767,1.3505479948718848,0.006424583820891838,0.4734497897577919,32,6,8,0.001,3.0,32768,4.732992599998397
lognormal,policy_limit,1.4655262805158773,1.7275731407229113,0.26204686020703405,17.880734292584055,32,6,8,0.001,3.0,32768,4.746438500002114
lognormal,deductible_with_limit,0.7484181837430338,0.7388762577599665,0.009541925983067356,1.2749457710054164,32,6,8,0.001,3.0,32768,4.749317000001611
lognormal,stop_loss,0.8579739047504147,0.8435127250131583,0.014461179737256358,1.685503446805078,32,6,8,0.001,3.0,32768,4.706096800000523
gamma,ordinary_deductible,1.0943071914960318,1.1448532389381638,0.05054604744213198,4.61899984162859,32,6,8,0.001,3.0,32768,4.750510299996677
gamma,franchise_deductible,1.829066071877044,2.011851015741337,0.18278494386429323,9.993348336329571,32,6,8,0.001,3.0,32768,4.74870490000103
gamma,policy_limit,1.9478343710072936,2.182805197518076,0.23497082651078216,12.063183092373016,32,6,8,0.001,3.0,32768,4.743175499999779
gamma,deductible_with_limit,1.0788083093197212,1.133829424838577,0.0550211155188558,5.10017535492948,32,6,8,0.001,3.0,32768,4.753029100000276
gamma,stop_loss,1.0943071914960318,1.1448532389381638,0.05054604744213198,4.61899984162859,32,6,8,0.001,3.0,32768,4.784918999997899
weibull,ordinary_deductible,0.9256128274064236,0.9662415839139459,0.04062875650752229,4.38938995922998,32,6,8,0.001,3.0,32768,4.878171800002747
weibull,franchise_deductible,1.6268013317246828,1.786157047836581,0.15935571611189814,9.795647016280364,32,6,8,0.001,3.0,32768,4.797116999998252
weibull,policy_limit,1.7853605191923019,1.9839745828283804,0.19861406363607848,11.124591448114446,32,6,8,0.001,3.0,32768,4.832275600001594
weibull,deductible_with_limit,0.9234985804117545,0.9640194370983763,0.040520856686621864,4.387755167804923,32,6,8,0.001,3.0,32768,4.747461599999951
weibull,stop_loss,0.9256128274064236,0.9662415839139459,0.04062875650752229,4.38938995922998,32,6,8,0.001,3.0,32768,4.718099799996708
pareto,ordinary_deductible,0.486,0.5003925712373648,0.014392571237364815,2.9614344109804147,32,6,8,0.001,3.0,65536,4.84840880000047
pareto,franchise_deductible,1.485,1.3467005322365737,0.1382994677634264,9.313095472284605,32,6,8,0.001,3.0,65536,4.88762229999702
pareto,policy_limit,1.4750000000538668,1.3566282925403041,0.11837170751356263,8.025200509100998,32,6,8,0.001,3.0,65536,4.841520400001173
pareto,deductible_with_limit,0.4811111111370867,0.49613237034359264,0.015021259206505932,3.1222016824770047,32,6,8,0.001,3.0,65536,4.8812809999981255
pareto,stop_loss,0.486,0.5003925712373648,0.014392571237364815,2.9614344109804147,32,6,8,0.001,3.0,65536,4.847874099999899
lognormal,ordinary_deductible,0.8579739047504147,0.8287114639893426,0.029262440761072095,3.4106446127384915,32,6,8,0.001,3.0,65536,4.832044000002497
lognormal,franchise_deductible,1.3569725786927767,1.325738846860461,0.031233731832315703,2.3017216650320487,32,6,8,0.001,3.0,65536,4.881899700001668
lognormal,policy_limit,1.4655262805158773,1.686579879756605,0.22105359924072765,15.083564326319346,32,6,8,0.001,3.0,65536,4.93211280000105
lognormal,deductible_with_limit,0.7484181837430338,0.718589650940302,0.02982853280273179,3.9855435705144875,32,6,8,0.001,3.0,65536,4.793122200000653
lognormal,stop_loss,0.8579739047504147,0.8287114639893426,0.029262440761072095,3.4106446127384915,32,6,8,0.001,3.0,65536,4.8269156999995175
gamma,ordinary_deductible,1.0943071914960318,1.1262689994032034,0.03196180790717151,2.9207345209416378,32,6,8,0.001,3.0,65536,4.879498700000113
gamma,franchise_deductible,1.829066071877044,1.9548272130658662,0.1257611411888222,6.8757024758412495,32,6,8,0.001,3.0,65536,4.857497799999692
