dist,payoff,exact,analytical_mean,analytical_err,N,M,noise_std,length_scale,F_sq,cond_XtX,n_eff_eigvals,min_phase_gap
gamma,ordinary_deductible,1.0943071914960318,1.0645618541640678,0.02974533733196405,16,6,0.001,5.0,8.453144478015926,26709339545350.992,4,1.5280906904494146e-06
gamma,franchise_deductible,1.829066071877044,1.7491545251442908,0.07991154673275314,16,6,0.001,5.0,8.453144478015926,26709339545350.992,4,1.5280906904494146e-06
gamma,policy_limit,1.9478343710072936,1.9304227940251673,0.017411576982126364,16,6,0.001,5.0,8.453144478015926,26709339545350.992,4,1.5280906904494146e-06
gamma,deductible_with_limit,1.0788083093197212,1.0450953158417289,0.03371299347799228,16,6,0.001,5.0,8.453144478015926,26709339545350.992,4,1.5280906904494146e-06
gamma,stop_loss,1.0943071914960318,1.0645618541640678,0.02974533733196405,16,6,0.001,5.0,8.453144478015926,26709339545350.992,4,1.5280906904494146e-06
weibull,ordinary_deductible,0.9256128274064236,0.9542878081440008,0.028674980737577238,16,6,0.001,5.0,6.294728280077555,6230917737690012.0,3,1.0579817358669574e-05
weibull,franchise_deductible,1.6268013317246828,1.6933442166628412,0.06654288493815841,16,6,0.001,5.0,6.294728280077555,6230917737690012.0,3,1.0579817358669574e-05
weibull,policy_limit,1.7853605191923019,1.8281778753081552,0.042817356115853356,16,6,0.001,5.0,6.294728280077555,6230917737690012.0,3,1.0579817358669574e-05
weibull,deductible_with_limit,0.9234985804117545,0.9520656032749116,0.028567022863157154,16,6,0.001,5.0,6.294728280077555,6230917737690012.0,3,1.0579817358669574e-05
weibull,stop_loss,0.9256128274064236,0.9542878081440008,0.028674980737577238,16,6,0.001,5.0,6.294728280077555,6230917737690012.0,3,1.0579817358669574e-05
pareto,ordinary_deductible,0.486,0.3705527974649803,0.11544720253501967,16,6,0.01,0.5,10.533422133660215,63.894464418811836,6,0.0014408083634949859
pareto,franchise_deductible,1.485,2.6354908857978714,1.1504908857978713,16,6,0.01,0.5,10.533422133660215,63.894464418811836,6,0.0014408083634949859
pareto,policy_limit,1.4750000000538668,3.442799838081846,1.9677998380279793,16,6,0.01,0.5,10.533422133660215,63.894464418811836,6,0.0014408083634949859
pareto,deductible_with_limit,0.4811111111370867,0.3655906251406633,0.1155204859964234,16,6,0.01,0.5,10.533422133660215,63.894464418811836,6,0.0014408083634949859
pareto,stop_loss,0.486,0.3705527974649803,0.11544720253501967,16,6,0.01,0.5,10.533422133660215,63.894464418811836,6,0.0014408083634949859
lognormal,ordinary_deductible,0.8579739047504147,0.47395471048406007,0.3840191942663546,16,6,0.01,0.5,4.68543583864029,54.21735831652769,6,0.0008670393158954279
lognormal,franchise_deductible,1.3569725786927767,0.328725532800657,1.0282470458921196,16,6,0.01,0.5,4.68543583864029,54.21735831652769,6,0.0008670393158954279
lognormal,policy_limit,1.4655262805158773,0.9760870253056465,0.4894392552102308,16,6,0.01,0.5,4.68543583864029,54.21735831652769,6,0.0008670393158954279
lognormal,deductible_with_limit,0.7484181837430338,0.3838666013970063,0.3645515823460275,16,6,0.01,0.5,4.68543583864029,54.21735831652769,6,0.0008670393158954279
lognormal,stop_loss,0.8579739047504147,0.47395471048406007,0.3840191942663546,16,6,0.01,0.5,4.68543583864029,54.21735831652769,6,0.0008670393158954279
gamma,ordinary_deductible,1.0943071914960318,1.0595173262067712,0.034789865289260646,16,6,0.01,0.5,9.768831814921057,14.288564868702638,6,0.023231140557677964
gamma,franchise_deductible,1.829066071877044,1.7897500552175802,0.039316016659463715,16,6,0.01,0.5,9.768831814921057,14.288564868702638,6,0.023231140557677964
gamma,policy_limit,1.9478343710072936,1.96060136689052,0.012766995883226384,16,6,0.01,0.5,9.768831814921057,14.288564868702638,6,0.023231140557677964
gamma,deductible_with_limit,1.0788083093197212,1.0397900975663217,0.03901821175339948,16,6,0.01,0.5,9.768831814921057,14.288564868702638,6,0.023231140557677964
gamma,stop_loss,1.0943071914960318,1.0595173262067712,0.034789865289260646,16,6,0.01,0.5,9.768831814921057,14.288564868702638,6,0.023231140557677964
weibull,ordinary_deductible,0.9256128274064236,0.9130315377207348,0.012581289685688835,16,6,0.01,0.5,11.63950184997047,10.116546076673725,6,0.017969283414726325
weibull,franchise_deductible,1.6268013317246828,1.6194316404330076,0.0073696912916751955,16,6,0.01,0.5,11.63950184997047,10.116546076673725,6,0.017969283414726325
weibull,policy_limit,1.7853605191923019,1.7670646290750875,0.01829589011721433,16,6,0.01,0.5,11.63950184997047,10.116546076673725,6,0.017969283414726325
weibull,deductible_with_limit,0.9234985804117545,0.9113422240797014,0.012156356332053031,16,6,0.01,0.5,11.63950184997047,10.116546076673725,6,0.017969283414726325
weibull,stop_loss,0.9256128274064236,0.9130315377207348,0.012581289685688835,16,6,0.01,0.5,11.63950184997047,10.116546076673725,6,0.017969283414726325
pareto,ordinary_deductible,0.486,0.37057394527584536,0.11542605472415463,16,6,0.01,1.0,14.964612228158689,97.56111721702172,6,0.005463693173547314
pareto,franchise_deductible,1.485,2.6354062966180427,1.1504062966180426,16,6,0.01,1.0,14.964612228158689,97.56111721702172,6,0.005463693173547314
pareto,policy_limit,1.4750000000538668,3.4426635824570013,1.9676635824031345,16,6,0.01,1.0,14.964612228158689,97.56111721702172,6,0.005463693173547314
pareto,deductible_with_limit,0.4811111111370867,0.36561134230317055,0.11549976883391616,16,6,0.01,1.0,14.964612228158689,97.56111721702172,6,0.005463693173547314
pareto,stop_loss,0.486,0.37057394527584536,0.11542605472415463,16,6,0.01,1.0,14.964612228158689,97.56111721702172,6,0.005463693173547314
lognormal,ordinary_deductible,0.8579739047504147,0.4737883413075248,0.3841855634428899,16,6,0.01,1.0,8.799708955433228,57.41893573837372,6,0.0004483742619485753
lognormal,franchise_deductible,1.3569725786927767,0.32804563866183656,1.02892694003094,16,6,0.01,1.0,8.799708955433228,57.41893573837372,6,0.0004483742619485753
lognormal,policy_limit,1.4655262805158773,0.9757972113230144,0.48972906919286285,16,6,0.01,1.0,8.799708955433228,57.41893573837372,6,0.0004483742619485753
lognormal,deductible_with_limit,0.7484181837430338,0.383684059949189,0.3647341237938448,16,6,0.01,1.0,8.799708955433228,57.41893573837372,6,0.0004483742619485753
lognormal,stop_loss,0.8579739047504147,0.4737883413075248,0.3841855634428899,16,6,0.01,1.0,8.799708955433228,57.41893573837372,6,0.0004483742619485753
gamma,ordinary_deductible,1.0943071914960318,1.0595529036927982,0.03475428780323364,16,6,0.01,1.0,14.587746697716616,22.806270848093188,6,0.00577992384935852
gamma,franchise_deductible,1.829066071877044,1.7898031266401568,0.039262945236887115,16,6,0.01,1.0,14.587746697716616,22.806270848093188,6,0.00577992384935852
gamma,policy_limit,1.9478343710072936,1.9606547954899225,0.012820424482628878,16,6,0.01,1.0,14.587746697716616,22.806270848093188,6,0.00577992384935852
gamma,deductible_with_limit,1.0788083093197212,1.0398239646750536,0.0389843446446676,16,6,0.01,1.0,14.587746697716616,22.806270848093188,6,0.00577992384935852
gamma,stop_loss,1.0943071914960318,1.0595529036927982,0.03475428780323364,16,6,0.01,1.0,14.587746697716616,22.806270848093188,6,0.00577992384935852
weibull,ordinary_deductible,0.9256128274064236,0.9130555988595881,0.012557228546835497,16,6,0.01,1.0,15.335914760978929,27.074427359906416,6,0.02286057828562356
weibull,franchise_deductible,1.6268013317246828,1.619471031805879,0.007330299918803851,16,6,0.01,1.0,15.335914760978929,27.074427359906416,6,0.02286057828562356
weibull,policy_limit,1.7853605191923019,1.767106186300566,0.018254332891735947,16,6,0.01,1.0,15.335914760978929,27.074427359906416,6,0.02286057828562356
weibull,deductible_with_limit,0.9234985804117545,0.9113661443947944,0.012132436016960124,16,6,0.01,1.0,15.335914760978929,27.074427359906416,6,0.02286057828562356
weibull,stop_loss,0.9256128274064236,0.9130555988595881,0.012557228546835497,16,6,0.01,1.0,15.335914760978929,27.074427359906416,6,0.02286057828562356
pareto,ordinary_deductible,0.486,0.3720244857073763,0.1139755142926237,16,6,0.01,2.0,12.461450583566474,1547.5268983379851,6,0.010841186072581081
pareto,franchise_deductible,1.485,2.608096326084706,1.123096326084706,16,6,0.01,2.0,12.461450583566474,1547.5268983379851,6,0.010841186072581081
pareto,policy_limit,1.4750000000538668,3.4003046034568163,1.9253046034029495,16,6,0.01,2.0,12.461450583566474,1547.5268983379851,6,0.010841186072581081
pareto,deductible_with_limit,0.4811111111370867,0.36706311968510646,0.11404799145198025,16,6,0.01,2.0,12.461450583566474,1547.5268983379851,6,0.010841186072581081
pareto,stop_loss,0.486,0.3720244857073763,0.1139755142926237,16,6,0.01,2.0,12.461450583566474,1547.5268983379851,6,0.010841186072581081
lognormal,ordinary_deductible,0.8579739047504147,0.4737847714324225,0.3841891333179922,16,6,0.01,2.0,13.976477232795881,76.10770302481434,6,0.006086086204874462
lognormal,franchise_deductible,1.3569725786927767,0.32792631782609966,1.029046260866677,16,6,0.01,2.0,13.976477232795881,76.10770302481434,6,0.006086086204874462
lognormal,policy_limit,1.4655262805158773,0.9757544760635862,0.48977180445229107,16,6,0.01,2.0,13.976477232795881,76.10770302481434,6,0.006086086204874462
lognormal,deductible_with_limit,0.7484181837430338,0.3836712287646628,0.364746954978371,16,6,0.01,2.0,13.976477232795881,76.10770302481434,6,0.006086086204874462
lognormal,stop_loss,0.8579739047504147,0.4737847714324225,0.3841891333179922,16,6,0.01,2.0,13.976477232795881,76.10770302481434,6,0.006086086204874462
gamma,ordinary_deductible,1.0943071914960318,1.0595862514584387,0.034720940037593184,16,6,0.01,2.0,14.805310997885632,492.7489625514398,6,0.01182882757851136
gamma,franchise_deductible,1.829066071877044,1.7897634803128852,0.03930259156415872,16,6,0.01,2.0,14.805310997885632,492.7489625514398,6,0.01182882757851136
gamma,policy_limit,1.9478343710072936,1.960610514849814,0.01277614384252046,16,6,0.01,2.0,14.805310997885632,492.7489625514398,6,0.01182882757851136
gamma,deductible_with_limit,1.0788083093197212,1.039856493757373,0.03895181556234806,16,6,0.01,2.0,14.805310997885632,492.7489625514398,6,0.01182882757851136
gamma,stop_loss,1.0943071914960318,1.0595862514584387,0.034720940037593184,16,6,0.01,2.0,14.805310997885632,492.7489625514398,6,0.01182882757851136
weibull,ordinary_deductible,0.9256128274064236,0.9124623368514407,0.013150490554982852,16,6,0.01,2.0,13.961712991268048,6489.611798179525,6,0.0021486799121637743
weibull,franchise_deductible,1.6268013317246828,1.6201057307575455,0.006695600967137283,16,6,0.01,2.0,13.961712991268048,6489.611798179525,6,0.0021486799121637743
weibull,policy_limit,1.7853605191923019,1.768153086946484,0.017207432245817778,16,6,0.01,2.0,13.961712991268048,6489.611798179525,6,0.0021486799121637743
weibull,deductible_with_limit,0.9234985804117545,0.9107692600969792,0.01272932031477525,16,6,0.01,2.0,13.961712991268048,6489.611798179525,6,0.0021486799121637743
weibull,stop_loss,0.9256128274064236,0.9124623368514407,0.013150490554982852,16,6,0.01,2.0,13.961712991268048,6489.611798179525,6,0.0021486799121637743
pareto,ordinary_deductible,0.486,0.44788171129081805,0.038118288709181936,16,6,0.01,3.0,8.85148131609363,480430.65591637423,6,0.00027819355229147816
pareto,franchise_deductible,1.485,1.063269249347847,0.42173075065215304,16,6,0.01,3.0,8.85148131609363,480430.65591637423,6,0.00027819355229147816
pareto,policy_limit,1.4750000000538668,1.0174338553436915,0.4575661447101753,16,6,0.01,3.0,8.85148131609363,480430.65591637423,6,0.00027819355229147816
pareto,deductible_with_limit,0.4811111111370867,0.44299270626210013,0.03811840487498658,16,6,0.01,3.0,8.85148131609363,480430.65591637423,6,0.00027819355229147816
pareto,stop_loss,0.486,0.44788171129081805,0.038118288709181936,16,6,0.01,3.0,8.85148131609363,480430.65591637423,6,0.00027819355229147816
lognormal,ordinary_deductible,0.8579739047504147,0.4740145264980076,0.38395937825240706,16,6,0.01,3.0,15.227660750006958,141.75412131654156,6,0.013933748217249166
lognormal,franchise_deductible,1.3569725786927767,0.32851491491625306,1.0284576637765235,16,6,0.01,3.0,15.227660750006958,141.75412131654156,6,0.013933748217249166
lognormal,policy_limit,1.4655262805158773,0.9760124800643597,0.4895138004515176,16,6,0.01,3.0,15.227660750006958,141.75412131654156,6,0.013933748217249166
lognormal,deductible_with_limit,0.7484181837430338,0.38389454434381615,0.36452363939921767,16,6,0.01,3.0,15.227660750006958,141.75412131654156,6,0.013933748217249166
lognormal,stop_loss,0.8579739047504147,0.4740145264980076,0.38395937825240706,16,6,0.01,3.0,15.227660750006958,141.75412131654156,6,0.013933748217249166
gamma,ordinary_deductible,1.0943071914960318,1.060009677048285,0.03429751444774687,16,6,0.01,3.0,12.775821132859724,155535.67371323975,6,0.0003358780642810577
gamma,franchise_deductible,1.829066071877044,1.779155566805995,0.04991050507104888,16,6,0.01,3.0,12.775821132859724,155535.67371323975,6,0.0003358780642810577
gamma,policy_limit,1.9478343710072936,1.950006389697716,0.0021720186904223837,16,6,0.01,3.0,12.775821132859724,155535.67371323975,6,0.0003358780642810577
gamma,deductible_with_limit,1.0788083093197212,1.0402411239943266,0.038567185325394604,16,6,0.01,3.0,12.775821132859724,155535.67371323975,6,0.0003358780642810577
gamma,stop_loss,1.0943071914960318,1.060009677048285,0.03429751444774687,16,6,0.01,3.0,12.775821132859724,155535.67371323975,6,0.0003358780642810577
weibull,ordinary_deductible,0.9256128274064236,0.8977006313650205,0.027912196041403048,16,6,0.01,3.0,11.403896338823685,90371481.02789481,5,4.1496722518692545e-06
weibull,franchise_deductible,1.6268013317246828,1.591703325513722,0.03509800621096071,16,6,0.01,3.0,11.403896338823685,90371481.02789481,5,4.1496722518692545e-06
weibull,policy_limit,1.7853605191923019,1.7561200994263333,0.029240419765968584,16,6,0.01,3.0,11.403896338823685,90371481.02789481,5,4.1496722518692545e-06
weibull,deductible_with_limit,0.9234985804117545,0.895797091250685,0.027701489161069515,16,6,0.01,3.0,11.403896338823685,90371481.02789481,5,4.1496722518692545e-06
weibull,stop_loss,0.9256128274064236,0.8977006313650205,0.027912196041403048,16,6,0.01,3.0,11.403896338823685,90371481.02789481,5,4.1496722518692545e-06
pareto,ordinary_deductible,0.486,0.5626847613191213,0.07668476131912128,16,6,0.01,5.0,4.816997358065226,195744774257963.44,4,1.0952073343634094e-06
pareto,franchise_deductible,1.485,2.2935564269193005,0.8085564269193004,16,6,0.01,5.0,4.816997358065226,195744774257963.44,4,1.0952073343634094e-06
pareto,policy_limit,1.4750000000538668,2.5147719397724577,1.039771939718591,16,6,0.01,5.0,4.816997358065226,195744774257963.44,4,1.0952073343634094e-06
pareto,deductible_with_limit,0.4811111111370867,0.5579614398729782,0.07685032873589148,16,6,0.01,5.0,4.816997358065226,195744774257963.44,4,1.0952073343634094e-06
pareto,stop_loss,0.486,0.5626847613191213,0.07668476131912128,16,6,0.01,5.0,4.816997358065226,195744774257963.44,4,1.0952073343634094e-06
lognormal,ordinary_deductible,0.8579739047504147,0.4818983975930501,0.3760755071573646,16,6,0.01,5.0,12.83070297417337,2037.988043663279,6,0.00940981569831469
lognormal,franchise_deductible,1.3569725786927767,0.3494971123793714,1.0074754663134051,16,6,0.01,5.0,12.83070297417337,2037.988043663279,6,0.00940981569831469
lognormal,policy_limit,1.4655262805158773,0.9843660340972422,0.4811602464186351,16,6,0.01,5.0,12.83070297417337,2037.988043663279,6,0.00940981569831469
lognormal,deductible_with_limit,0.7484181837430338,0.39166923003880233,0.3567489537042315,16,6,0.01,5.0,12.83070297417337,2037.988043663279,6,0.00940981569831469
lognormal,stop_loss,0.8579739047504147,0.4818983975930501,0.3760755071573646,16,6,0.01,5.0,12.83070297417337,2037.988043663279,6,0.00940981569831469
gamma,ordinary_deductible,1.0943071914960318,1.1433886003758347,0.049081408879802835,16,6,0.01,5.0,8.453144478015926,26709339545350.992,4,1.5280906904494146e-06
gamma,franchise_deductible,1.829066071877044,1.9031947337874613,0.07412866191041734,16,6,0.01,5.0,8.453144478015926,26709339545350.992,4,1.5280906904494146e-06
gamma,policy_limit,1.9478343710072936,2.0209944725793787,0.07316010157208508,16,6,0.01,5.0,8.453144478015926,26709339545350.992,4,1.5280906904494146e-06
gamma,deductible_with_limit,1.0788083093197212,1.1240535314741955,0.04524522215447435,16,6,0.01,5.0,8.453144478015926,26709339545350.992,4,1.5280906904494146e-06
gamma,stop_loss,1.0943071914960318,1.1433886003758347,0.049081408879802835,16,6,0.01,5.0,8.453144478015926,26709339545350.992,4,1.5280906904494146e-06
weibull,ordinary_deductible,0.9256128274064236,1.0869013205393039,0.1612884931328803,16,6,0.01,5.0,6.294728280077555,6230917737690012.0,3,1.0579817358669574e-05
weibull,franchise_deductible,1.6268013317246828,1.859646917943844,0.23284558621916118,16,6,0.01,5.0,6.294728280077555,6230917737690012.0,3,1.0579817358669574e-05
weibull,policy_limit,1.7853605191923019,1.9114075814746627,0.12604706228236084,16,6,0.01,5.0,6.294728280077555,6230917737690012.0,3,1.0579817358669574e-05
weibull,deductible_with_limit,0.9234985804117545,1.0852025756227586,0.1617039952110041,16,6,0.01,5.0,6.294728280077555,6230917737690012.0,3,1.0579817358669574e-05
weibull,stop_loss,0.9256128274064236,1.0869013205393039,0.1612884931328803,16,6,0.01,5.0,6.294728280077555,6230917737690012.0,3,1.0579817358669574e-05
pareto,ordinary_deductible,0.486,0.44632780489361307,0.03967219510638692,16,6,0.05,0.5,10.533422133660215,63.894464418811836,6,0.0014408083634949859
pareto,franchise_deductible,1.485,2.6772990935785304,1.1922990935785303,16,6,0.05,0.5,10.533422133660215,63.894464418811836,6,0.0014408083634949859
pareto,policy_limit,1.4750000000538668,3.4654616247331083,1.9904616246792415,16,6,0.05,0.5,10.533422133660215,63.894464418811836,6,0.0014408083634949859
pareto,deductible_with_limit,0.4811111111370867,0.44138998159625886,0.03972112954082785,16,6,0.05,0.5,10.533422133660215,63.894464418811836,6,0.0014408083634949859
pareto,stop_loss,0.486,0.44632780489361307,0.03967219510638692,16,6,0.05,0.5,10.533422133660215,63.894464418811836,6,0.0014408083634949859
lognormal,ordinary_deductible,0.8579739047504147,0.5677194566735668,0.29025444807684786,16,6,0.05,0.5,4.68543583864029,54.21735831652769,6,0.0008670393158954279
lognormal,franchise_deductible,1.3569725786927767,0.4494752280539775,0.9074973506387991,16,6,0.05,0.5,4.68543583864029,54.21735831652769,6,0.0008670393158954279
lognormal,policy_limit,1.4655262805158773,1.0762621046505914,0.38926417586528594,16,6,0.05,0.5,4.68543583864029,54.21735831652769,6,0.0008670393158954279
lognormal,deductible_with_limit,0.7484181837430338,0.47838023786092443,0.2700379458821094,16,6,0.05,0.5,4.68543583864029,54.21735831652769,6,0.0008670393158954279
lognormal,stop_loss,0.8579739047504147,0.5677194566735668,0.29025444807684786,16,6,0.05,0.5,4.68543583864029,54.21735831652769,6,0.0008670393158954279
gamma,ordinary_deductible,1.0943071914960318,0.9884708625725454,0.10583632892348649,16,6,0.05,0.5,9.768831814921057,14.288564868702638,6,0.023231140557677964
gamma,franchise_deductible,1.829066071877044,1.7178093384691002,0.11125673340794373,16,6,0.05,0.5,9.768831814921057,14.288564868702638,6,0.023231140557677964
gamma,policy_limit,1.9478343710072936,1.8886031754221588,0.05923119558513479,16,6,0.05,0.5,9.768831814921057,14.288564868702638,6,0.023231140557677964
gamma,deductible_with_limit,1.0788083093197212,0.968831987508557,0.10997632181116412,16,6,0.05,0.5,9.768831814921057,14.288564868702638,6,0.023231140557677964
gamma,stop_loss,1.0943071914960318,0.9884708625725454,0.10583632892348649,16,6,0.05,0.5,9.768831814921057,14.288564868702638,6,0.023231140557677964
weibull,ordinary_deductible,0.9256128274064236,0.8533902066780468,0.07222262072837682,16,6,0.05,0.5,11.63950184997047,10.116546076673725,6,0.017969283414726325
weibull,franchise_deductible,1.6268013317246828,1.5593487279760352,0.06745260374864759,16,6,0.05,0.5,11.63950184997047,10.116546076673725,6,0.017969283414726325
weibull,policy_limit,1.7853605191923019,1.7069411228964906,0.0784193962958113,16,6,0.05,0.5,11.63950184997047,10.116546076673725,6,0.017969283414726325
weibull,deductible_with_limit,0.9234985804117545,0.8517071818303571,0.07179139858139738,16,6,0.05,0.5,11.63950184997047,10.116546076673725,6,0.017969283414726325
weibull,stop_loss,0.9256128274064236,0.8533902066780468,0.07222262072837682,16,6,0.05,0.5,11.63950184997047,10.116546076673725,6,0.017969283414726325
pareto,ordinary_deductible,0.486,0.4464892875346474,0.03951071246535259,16,6,0.05,1.0,14.964612228158689,97.56111721702172,6,0.005463693173547314
pareto,franchise_deductible,1.485,2.6749165072481396,1.1899165072481395,16,6,0.05,1.0,14.964612228158689,97.56111721702172,6,0.005463693173547314
pareto,policy_limit,1.4750000000538668,3.461834147477622,1.9868341474237554,16,6,0.05,1.0,14.964612228158689,97.56111721702172,6,0.005463693173547314
pareto,deductible_with_limit,0.4811111111370867,0.44154077578274054,0.039570335354346176,16,6,0.05,1.0,14.964612228158689,97.56111721702172,6,0.005463693173547314
pareto,stop_loss,0.486,0.4464892875346474,0.03951071246535259,16,6,0.05,1.0,14.964612228158689,97.56111721702172,6,0.005463693173547314
lognormal,ordinary_deductible,0.8579739047504147,0.5709764129775643,0.2869974917728504,16,6,0.05,1.0,8.799708955433228,57.41893573837372,6,0.0004483742619485753
lognormal,franchise_deductible,1.3569725786927767,0.44075943182586935,0.9162131468669072,16,6,0.05,1.0,8.799708955433228,57.41893573837372,6,0.0004483742619485753
lognormal,policy_limit,1.4655262805158773,1.0766117898286645,0.38891449068721284,16,6,0.05,1.0,8.799708955433228,57.41893573837372,6,0.0004483742619485753
lognormal,deductible_with_limit,0.7484181837430338,0.48123280990905437,0.26718537383397944,16,6,0.05,1.0,8.799708955433228,57.41893573837372,6,0.0004483742619485753
lognormal,stop_loss,0.8579739047504147,0.5709764129775643,0.2869974917728504,16,6,0.05,1.0,8.799708955433228,57.41893573837372,6,0.0004483742619485753
gamma,ordinary_deductible,1.0943071914960318,0.9892444358542855,0.10506275564174639,16,6,0.05,1.0,14.587746697716616,22.806270848093188,6,0.00577992384935852
gamma,franchise_deductible,1.829066071877044,1.71901853110587,0.11004754077117385,16,6,0.05,1.0,14.587746697716616,22.806270848093188,6,0.00577992384935852
gamma,policy_limit,1.9478343710072936,1.8898215598546562,0.058012811152637456,16,6,0.05,1.0,14.587746697716616,22.806270848093188,6,0.00577992384935852
gamma,deductible_with_limit,1.0788083093197212,0.9695630925042349,0.10924521681548627,16,6,0.05,1.0,14.587746697716616,22.806270848093188,6,0.00577992384935852
gamma,stop_loss,1.0943071914960318,0.9892444358542855,0.10506275564174639,16,6,0.05,1.0,14.587746697716616,22.806270848093188,6,0.00577992384935852
weibull,ordinary_deductible,0.9256128274064236,0.8539445109508507,0.07166831645557292,16,6,0.05,1.0,15.335914760978929,27.074427359906416,6,0.02286057828562356
weibull,franchise_deductible,1.6268013317246828,1.5602847908968156,0.06651654082786718,16,6,0.05,1.0,15.335914760978929,27.074427359906416,6,0.02286057828562356
weibull,policy_limit,1.7853605191923019,1.7079310083808497,0.07742951081145222,16,6,0.05,1.0,15.335914760978929,27.074427359906416,6,0.02286057828562356
weibull,deductible_with_limit,0.9234985804117545,0.8522579868138791,0.07124059359787538,16,6,0.05,1.0,15.335914760978929,27.074427359906416,6,0.02286057828562356
weibull,stop_loss,0.9256128274064236,0.8539445109508507,0.07166831645557292,16,6,0.05,1.0,15.335914760978929,27.074427359906416,6,0.02286057828562356
pareto,ordinary_deductible,0.486,0.4174170722837561,0.06858292771624391,16,6,0.05,2.0,12.461450583566474,1547.5268983379851,6,0.010841186072581081
pareto,franchise_deductible,1.485,2.142843510797017,0.6578435107970171,16,6,0.05,2.0,12.461450583566474,1547.5268983379851,6,0.010841186072581081
pareto,policy_limit,1.4750000000538668,2.666351853481499,1.1913518534276322,16,6,0.05,2.0,12.461450583566474,1547.5268983379851,6,0.010841186072581081
pareto,deductible_with_limit,0.4811111111370867,0.41248880780632646,0.06862230333076025,16,6,0.05,2.0,12.461450583566474,1547.5268983379851,6,0.010841186072581081
pareto,stop_loss,0.486,0.4174170722837561,0.06858292771624391,16,6,0.05,2.0,12.461450583566474,1547.5268983379851,6,0.010841186072581081
lognormal,ordinary_deductible,0.8579739047504147,0.5722853842476006,0.2856885205028141,16,6,0.05,2.0,13.976477232795881,76.10770302481434,6,0.006086086204874462
lognormal,franchise_deductible,1.3569725786927767,0.4393130127320367,0.9176595659607399,16,6,0.05,2.0,13.976477232795881,76.10770302481434,6,0.006086086204874462
lognormal,policy_limit,1.4655262805158773,1.0769754735537793,0.388550806962098,16,6,0.05,2.0,13.976477232795881,76.10770302481434,6,0.006086086204874462
lognormal,deductible_with_limit,0.7484181837430338,0.4823109792698532,0.2661072044731806,16,6,0.05,2.0,13.976477232795881,76.10770302481434,6,0.006086086204874462
lognormal,stop_loss,0.8579739047504147,0.5722853842476006,0.2856885205028141,16,6,0.05,2.0,13.976477232795881,76.10770302481434,6,0.006086086204874462
gamma,ordinary_deductible,1.0943071914960318,0.9896186504259461,0.10468854107008574,16,6,0.05,2.0,14.805310997885632,492.7489625514398,6,0.01182882757851136
gamma,franchise_deductible,1.829066071877044,1.7177919786472702,0.11127409322977377,16,6,0.05,2.0,14.805310997885632,492.7489625514398,6,0.01182882757851136
gamma,policy_limit,1.9478343710072936,1.8884861712777734,0.05934819972952021,16,6,0.05,2.0,14.805310997885632,492.7489625514398,6,0.01182882757851136
gamma,deductible_with_limit,1.0788083093197212,0.9699179228592372,0.10889038646048399,16,6,0.05,2.0,14.805310997885632,492.7489625514398,6,0.01182882757851136
gamma,stop_loss,1.0943071914960318,0.9896186504259461,0.10468854107008574,16,6,0.05,2.0,14.805310997885632,492.7489625514398,6,0.01182882757851136
weibull,ordinary_deductible,0.9256128274064236,0.8536845325967912,0.07192829480963236,16,6,0.05,2.0,13.961712991268048,6489.611798179525,6,0.0021486799121637743
weibull,franchise_deductible,1.6268013317246828,1.5711422486447464,0.05565908307993639,16,6,0.05,2.0,13.961712991268048,6489.611798179525,6,0.0021486799121637743
weibull,policy_limit,1.7853605191923019,1.7233718497288928,0.061988669463409085,16,6,0.05,2.0,13.961712991268048,6489.611798179525,6,0.0021486799121637743
weibull,deductible_with_limit,0.9234985804117545,0.8519492973194255,0.071549283092329,16,6,0.05,2.0,13.961712991268048,6489.611798179525,6,0.0021486799121637743
weibull,stop_loss,0.9256128274064236,0.8536845325967912,0.07192829480963236,16,6,0.05,2.0,13.961712991268048,6489.611798179525,6,0.0021486799121637743
pareto,ordinary_deductible,0.486,0.3500234224518425,0.1359765775481575,16,6,0.05,3.0,8.85148131609363,480430.65591637423,6,0.00027819355229147816
pareto,franchise_deductible,1.485,0.9350286205244848,0.5499713794755153,16,6,0.05,3.0,8.85148131609363,480430.65591637423,6,0.00027819355229147816
pareto,policy_limit,1.4750000000538668,0.8338152606760314,0.6411847393778354,16,6,0.05,3.0,8.85148131609363,480430.65591637423,6,0.00027819355229147816
pareto,deductible_with_limit,0.4811111111370867,0.3451788509257114,0.13593226021137533,16,6,0.05,3.0,8.85148131609363,480430.65591637423,6,0.00027819355229147816
pareto,stop_loss,0.486,0.3500234224518425,0.1359765775481575,16,6,0.05,3.0,8.85148131609363,480430.65591637423,6,0.00027819355229147816
lognormal,ordinary_deductible,0.8579739047504147,0.5717663099529837,0.28620759479743096,16,6,0.05,3.0,15.227660750006958,141.75412131654156,6,0.013933748217249166
lognormal,franchise_deductible,1.3569725786927767,0.44732709542507537,0.9096454832677012,16,6,0.05,3.0,15.227660750006958,141.75412131654156,6,0.013933748217249166
lognormal,policy_limit,1.4655262805158773,1.0771174527618474,0.38840882775402985,16,6,0.05,3.0,15.227660750006958,141.75412131654156,6,0.013933748217249166
lognormal,deductible_with_limit,0.7484181837430338,0.4816352713323661,0.2667829124106677,16,6,0.05,3.0,15.227660750006958,141.75412131654156,6,0.013933748217249166
